iteration	personId	time	OutTime	triggerType	currentStopName	transitLine	transitRoute	vehicle	nextStopName	passengersSize	passengerCapacit
0	766808700	59835.0	16:37:15	T-2	Windisch, Weiermatt	PAG_line364	64001_001	BUS_PAG_100966	Windisch, Garage Knecht	1	1
0	1332196500	59880.0	16:38:0	T-2	Zürich, Hofstrasse	VBZ_line33	06358_153	NFB_VBZ_140809	Zürich, Klosbach	1	1
0	766808700	59880.0	16:38:0	T-2	Windisch, Weiermatt	PAG_line364	64001_001	BUS_PAG_100966	Windisch, Garage Knecht	1	1
0	1233534600	59883.0	16:38:3	T-2	Zürich, Milchbuck	VBZ_line72	04444_001	NFB_VBZ_138726	Zürich, Bucheggplatz	1	1
0	1508825100	59884.0	16:38:4	T-2	Fällanden, Gemeindehaus	VBZ_line743	32540_046	NFB_VBZ_143236	Fällanden, Zil	1	1
0	1086719601	59888.0	16:38:8	T-2	Winterthur, Römertor	SBW_line1	00937_154	NFB_SBW_152089	Winterthur, Guggenbühl	1	1
0	1454423501	59891.0	16:38:11	T-2	Staufen, Chrüzweg	RBL_line395	00551_004	NFB_RBL_148693	Schafisheim, Ausserdorf	1	1
0	1491268300	59894.0	16:38:14	T-2	Schwerzenbach ZH, Dorf	VBZ_line704	30235_067	NFB_VBZ_142999	Fällanden, Industrie	1	1
0	890539201	59896.0	16:38:16	T-2	Oberglatt ZH, Bahnhof	PAG_line510	51007_004	NFB_PAG_96854	Oberglatt ZH, Mösli Hofstetten	1	1
0	1611370501	59940.0	16:39:0	T-2	Zug, Postplatz	ZVB_line2	00135_005	NFB_ZVB_132324	Zug, Bundesplatz	1	1
0	1508825100	59940.0	16:39:0	T-2	Fällanden, Gemeindehaus	VBZ_line743	32540_046	NFB_VBZ_143236	Fällanden, Zil	1	1
0	1454423501	59940.0	16:39:0	T-2	Staufen, Chrüzweg	RBL_line395	00551_004	NFB_RBL_148693	Schafisheim, Ausserdorf	1	1
0	1233534600	59940.0	16:39:0	T-2	Zürich, Milchbuck	VBZ_line72	04444_001	NFB_VBZ_138726	Zürich, Bucheggplatz	1	1
0	1086719601	59940.0	16:39:0	T-2	Winterthur, Römertor	SBW_line1	00937_154	NFB_SBW_152089	Winterthur, Guggenbühl	1	1
0	1065725701	59943.0	16:39:3	T-2	Stettbach, Bahnhof	VBZ_line743	24020_009	NFB_VBZ_141986	Dübendorf, Hoffnung	1	1
0	1378388500	59953.0	16:39:13	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138134	Zürich, Radiostudio	1	1
0	1356344100	59953.0	16:39:13	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138134	Zürich, Radiostudio	1	1
0	1065725701	60000.0	16:40:0	T-2	Stettbach, Bahnhof	VBZ_line743	24020_009	NFB_VBZ_141986	Dübendorf, Hoffnung	1	1
0	1491268300	60000.0	16:40:0	T-2	Schwerzenbach ZH, Dorf	VBZ_line704	30235_067	NFB_VBZ_142999	Fällanden, Industrie	1	1
0	1008433401	60003.0	16:40:3	T-2	Effretikon, Bahnhof	VBG_line720	11492_042	NFB_VBG_72087	Effretikon, Moosburg	1	1
0	1008433401	60060.0	16:41:0	T-2	Effretikon, Bahnhof	VBG_line720	11492_042	NFB_VBG_72087	Effretikon, Moosburg	1	1
0	1378388500	60060.0	16:41:0	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138134	Zürich, Radiostudio	1	1
0	1356344100	60060.0	16:41:0	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138134	Zürich, Radiostudio	1	1
0	1117974700	60063.0	16:41:3	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141527	Zürich, Elektrowatt	1	1
0	1080203600	60068.0	16:41:8	T-2	Zürich, Bäckeranlage	VBZ_line31	04270_158	NFB_VBZ_142678	Zürich, Güterbahnhof	1	1
0	959621900	60071.0	16:41:11	T-2	Zürich, Einfangstrasse	VBZ_line61	15857_082	NFB_VBZ_140748	Zürich, Zehntenhausplatz	1	1
0	767947300	60073.0	16:41:13	T-2	Adlikon b. R., Pächterried	VBG_line485	03952_089	NFB_VBG_69665	Adlikon b. R., Dorf	1	1
0	1117974700	60120.0	16:42:0	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141527	Zürich, Elektrowatt	1	1
0	1513554900	60120.0	16:42:0	T-2	Stäfa, Obstgarten	VZO_line955	01554_001	NFB_VZO_129212	Stäfa, Tränkebachstrasse	1	1
0	767947300	60120.0	16:42:0	T-2	Adlikon b. R., Pächterried	VBG_line485	03952_089	NFB_VBG_69665	Adlikon b. R., Dorf	1	1
0	1042415700	60127.0	16:42:7	T-2	Zug, Stadion	ZVB_line6	00195_002	NFB_ZVB_132085	Zug, Stampfi	1	1
0	1269500700	60135.0	16:42:15	T-2	Wallisellen, Herti	VBZ_line12	48480_081	NFT_VBZ_59462	Zürich, Auzelg	2	2
0	871594000	60135.0	16:42:15	T-2	Zürich, Herbstweg	VBZ_line61	15857_082	NFB_VBZ_140744	Zürich, Saatlenstrasse	1	1
0	1374678600	60180.0	16:43:0	T-2	Zürich, Albisriederplatz	VBZ_line72	04444_001	NFB_VBZ_138727	Zürich, Friedhof Sihlfeld	1	1
0	1080203600	60180.0	16:43:0	T-2	Zürich, Bäckeranlage	VBZ_line31	04270_158	NFB_VBZ_142678	Zürich, Güterbahnhof	1	1
0	871594000	60180.0	16:43:0	T-2	Zürich, Herbstweg	VBZ_line61	15857_082	NFB_VBZ_140744	Zürich, Saatlenstrasse	1	1
0	959621900	60180.0	16:43:0	T-2	Zürich, Einfangstrasse	VBZ_line61	15857_082	NFB_VBZ_140748	Zürich, Zehntenhausplatz	1	1
0	1269500700	60180.0	16:43:0	T-2	Wallisellen, Herti	VBZ_line12	48480_081	NFT_VBZ_59462	Zürich, Auzelg	2	2
0	1042415700	60180.0	16:43:0	T-2	Zug, Stadion	ZVB_line6	00195_002	NFB_ZVB_132085	Zug, Stampfi	1	1
0	860623500	60185.0	16:43:5	T-2	Winterthur, Museumstrasse/HB	SBW_line2	01053_151	NFB_SBW_152239	Winterthur, Tellstrasse	1	1
0	1351391300	60196.0	16:43:16	T-2	Siggenthal-W., Bahnh./Hauptstr	PAG_line360	36001_001	BUS_PAG_95267	Würenlingen, Kuhgässli	1	1
0	890539201	60240.0	16:44:0	T-2	Oberglatt ZH, Bahnhof	PAG_line510	51007_004	NFB_PAG_96854	Oberglatt ZH, Mösli Hofstetten	1	1
0	860623500	60240.0	16:44:0	T-2	Winterthur, Museumstrasse/HB	SBW_line2	01053_151	NFB_SBW_152239	Winterthur, Tellstrasse	1	1
0	1421298600	60243.0	16:44:3	T-2	Zürich, Klusplatz	VBZ_line34	02694_001	NFB_VBZ_137832	Zürich, Kapfstrasse	1	1
0	1025254100	60246.0	16:44:6	T-2	Dübendorf, Hoffnung	VBG_line752	06136_102	NFB_VBG_70305	Dübendorf, Sonnental	1	1
0	1351391300	60300.0	16:45:0	T-2	Siggenthal-W., Bahnh./Hauptstr	PAG_line360	36001_001	BUS_PAG_95267	Würenlingen, Kuhgässli	1	1
0	1421298600	60300.0	16:45:0	T-2	Zürich, Klusplatz	VBZ_line34	02694_001	NFB_VBZ_137832	Zürich, Kapfstrasse	1	1
0	1025254100	60300.0	16:45:0	T-2	Dübendorf, Hoffnung	VBG_line752	06136_102	NFB_VBG_70305	Dübendorf, Sonnental	1	1
0	915989400	60301.0	16:45:1	T-2	Zürich, Winzerstrasse Süd	VBZ_line80	00928_017	NFB_VBZ_137269	Zürich, Hohenklingensteig	1	1
0	765326200	60303.0	16:45:3	T-2	Dottikon-Dintikon, Bahnhof	PAG_line346	34606_005	BUS_PAG_94656	Dottikon, Güterstrasse	1	1
0	1443521100	60307.0	16:45:7	T-2	Dübendorf, Sonnental	VBZ_line751	21917_001	NFB_VBZ_141674	Dübendorf, Kämmaten	1	1
0	1332196500	60308.0	16:45:8	T-2	Zürich, Hofstrasse	VBZ_line33	06358_153	NFB_VBZ_140805	Zürich, Klosbach	1	1
0	1356344100	60316.0	16:45:16	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138132	Zürich, Radiostudio	1	1
0	1168664300	60360.0	16:46:0	T-2	Zürich, Hofstrasse	VBZ_line33	06358_153	NFB_VBZ_140805	Zürich, Klosbach	1	1
0	1332196500	60360.0	16:46:0	T-2	Zürich, Hofstrasse	VBZ_line33	06358_153	NFB_VBZ_140805	Zürich, Klosbach	1	1
0	1070935800	60360.0	16:46:0	T-2	Winterthur, Hinterwiesli	SBW_line2	01053_151	NFB_SBW_152239	Winterthur, Blumenau	1	1
0	1443521100	60360.0	16:46:0	T-2	Dübendorf, Sonnental	VBZ_line751	21917_001	NFB_VBZ_141674	Dübendorf, Kämmaten	1	1
0	915989400	60360.0	16:46:0	T-2	Zürich, Winzerstrasse Süd	VBZ_line80	00928_017	NFB_VBZ_137269	Zürich, Hohenklingensteig	1	1
0	964752000	60369.0	16:46:9	T-2	Uster, Talacker	VZO_line842	02116_072	NFB_VZO_129710	Uster, im Hölzli	1	1
0	1356344100	60420.0	16:47:0	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138132	Zürich, Radiostudio	1	1
0	777535100	60420.0	16:47:0	T-2	Zürich, Farbhof	VBZ_line31	04270_158	NFB_VBZ_142687	Zürich, Micafil	1	1
0	964752000	60420.0	16:47:0	T-2	Uster, Talacker	VZO_line842	02116_072	NFB_VZO_129710	Uster, im Hölzli	1	1
0	948344100	60433.0	16:47:13	T-2	Hünenberg, Moos	ZVB_line41	01380_002	NFB_ZVB_133118	Hünenberg, Huob	1	1
0	1523474400	60443.0	16:47:23	T-2	Bonstetten, Dorfstrasse	PAG_line205	20501_002	NFB_PAG_91569	Bonstetten, Lätten	1	1
0	948344100	60480.0	16:48:0	T-2	Hünenberg, Moos	ZVB_line41	01380_002	NFB_ZVB_133118	Hünenberg, Huob	1	1
0	1060535100	60480.0	16:48:0	T-2	Zürich, SBB-Werkstätte	VBZ_line31	04270_158	NFB_VBZ_142678	Zürich, Letzipark	1	1
0	1611370501	60485.0	16:48:5	T-2	Zug, Postplatz	ZVB_line2	00135_005	NFB_ZVB_131500	Zug, Bundesplatz	1	1
0	1499239500	60489.0	16:48:9	T-2	Zürich, Goldbrunnenplatz	PAG_line235	23501_073	NFB_PAG_92784	Zürich, Schaufelbergerstrasse	1	1
0	1374678600	60492.0	16:48:12	T-2	Zürich, Albisriederplatz	VBZ_line72	04444_001	NFB_VBZ_138726	Zürich, Friedhof Sihlfeld	1	1
0	1061298000	60540.0	16:49:0	T-2	Zürich, Baslerstrasse	VBZ_line89	12965_008	NFB_VBZ_140076	Zürich Altstetten, Bahnhof	1	1
0	1523474400	60540.0	16:49:0	T-2	Bonstetten, Dorfstrasse	PAG_line205	20501_002	NFB_PAG_91569	Bonstetten, Lätten	1	1
0	1499239500	60540.0	16:49:0	T-2	Zürich, Goldbrunnenplatz	PAG_line235	23501_073	NFB_PAG_92784	Zürich, Schaufelbergerstrasse	1	1
0	924833100	60548.0	16:49:8	T-2	Zürich, Kirche Fluntern	VBZ_line33	00881_001	NFB_VBZ_137760	Zürich, Hinterbergstrasse	1	1
0	1374678600	60600.0	16:50:0	T-2	Zürich, Albisriederplatz	VBZ_line72	04444_001	NFB_VBZ_138726	Zürich, Friedhof Sihlfeld	1	1
0	1611370501	60600.0	16:50:0	T-2	Zug, Postplatz	ZVB_line2	00135_005	NFB_ZVB_131500	Zug, Bundesplatz	1	1
0	924833100	60600.0	16:50:0	T-2	Zürich, Kirche Fluntern	VBZ_line33	00881_001	NFB_VBZ_137760	Zürich, Hinterbergstrasse	1	1
0	836695000	60609.0	16:50:9	T-2	Zürich, Schiffbau	VBZ_line83	37782_046	NFB_VBZ_143945	Zürich Hardbrücke, Bahnhof	1	1
0	816220400	60625.0	16:50:25	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91132	Wettswil a.A., Moosstrasse	1	1
0	836695000	60660.0	16:51:0	T-2	Zürich, Schiffbau	VBZ_line83	37782_046	NFB_VBZ_143945	Zürich Hardbrücke, Bahnhof	1	1
0	1070935800	60668.0	16:51:8	T-2	Winterthur, Hinterwiesli	SBW_line2	01053_151	NFB_SBW_152238	Winterthur, Blumenau	1	1
0	1356344100	60673.0	16:51:13	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138130	Zürich, Radiostudio	1	1
0	943465200	60720.0	16:52:0	T-2	Zürich, Güterbahnhof	VBZ_line31	04270_158	NFB_VBZ_142660	Zürich, Hardplatz	1	1
0	1317620500	60720.0	16:52:0	T-2	Schlieren, Steinacker	VBZ_line303	12162_025	NFB_VBZ_139848	Schlieren, Reitmen	1	1
0	1070935800	60720.0	16:52:0	T-2	Winterthur, Hinterwiesli	SBW_line2	01053_151	NFB_SBW_152238	Winterthur, Blumenau	1	1
0	777535100	60728.0	16:52:8	T-2	Zürich, Farbhof	VBZ_line31	04270_158	NFB_VBZ_142678	Zürich, Micafil	1	1
0	1168664300	60731.0	16:52:11	T-2	Zürich, Hofstrasse	VBZ_line33	06358_153	NFB_VBZ_140800	Zürich, Klosbach	1	1
0	1541975501	60740.0	16:52:20	T-2	Bassersdorf, Bächli	VBG_line765	07599_001	NFB_VBG_70677	Bassersdorf, Dietlikonerstr.	1	1
0	821216300	60780.0	16:53:0	T-2	Dietikon, Bahnhof	VBZ_line303	12162_025	NFB_VBZ_139844	Dietikon, Sommerau	1	1
0	816220400	60780.0	16:53:0	T-2	Zürich, Saalsporthalle	PAG_line200	20003_005	NFB_PAG_91132	Wettswil a.A., Moosstrasse	1	1
0	1356344100	60780.0	16:53:0	T-2	Zürich, Birchdörfli	VBZ_line32	02064_001	NFB_VBZ_138130	Zürich, Radiostudio	1	1
0	1168664300	60780.0	16:53:0	T-2	Zürich, Hofstrasse	VBZ_line33	06358_153	NFB_VBZ_140800	Zürich, Klosbach	1	1
0	1194608800	60786.0	16:53:6	T-2	Winterthur, Grafenstein	SBW_line7	00675_001	NFB_SBW_151978	Winterthur, Schlossberg	1	1
0	1347177700	60840.0	16:54:0	T-2	Zürich, Leutschenbach	VBZ_line10	30861_148	NFT_VBZ_59112	Zürich, Oerlikerhus	2	2
0	777535100	60840.0	16:54:0	T-2	Zürich, Farbhof	VBZ_line31	04270_158	NFB_VBZ_142678	Zürich, Micafil	1	1
0	1541975501	60840.0	16:54:0	T-2	Bassersdorf, Bächli	VBG_line765	07599_001	NFB_VBG_70677	Bassersdorf, Dietlikonerstr.	1	1
0	866277600	60840.0	16:54:0	T-2	Zürich, Escher-Wyss-Platz	VBZ_line33	06358_153	NFB_VBZ_140790	Zürich, Rosengartenstrasse	1	1
0	1194608800	60840.0	16:54:0	T-2	Winterthur, Grafenstein	SBW_line7	00675_001	NFB_SBW_151978	Winterthur, Schlossberg	1	1
0	1150762801	60843.0	16:54:3	T-2	Zürich, Klusplatz	VBZ_line701	16753_002	NFB_VBZ_140953	Zürich, Carl-Spitteler-Strasse	1	1
0	1415135200	60850.0	16:54:10	T-2	Grafstal, Engelacher	VBG_line655	04842_001	NFB_VBG_69861	Effretikon, Girhalde	1	1
0	1526998401	60860.0	16:54:20	T-2	Bassersdorf, Bahnhof	VBG_line765	07599_001	NFB_VBG_70677	Bassersdorf, Löwen	1	1
0	1150762801	60900.0	16:55:0	T-2	Zürich, Klusplatz	VBZ_line701	16753_002	NFB_VBZ_140953	Zürich, Carl-Spitteler-Strasse	1	1
0	1415135200	60900.0	16:55:0	T-2	Grafstal, Engelacher	VBG_line655	04842_001	NFB_VBG_69861	Effretikon, Girhalde	1	1
0	1060535100	60910.0	16:55:10	T-2	Zürich, SBB-Werkstätte	VBZ_line31	04270_158	NFB_VBZ_142660	Zürich, Letzipark	1	1
0	1062434500	60949.0	16:55:49	T-2	Wohlen AG, Sonnezyt	PAG_line336	33602_002	BUS_PAG_94259	Wohlen AG, Allmenweg	1	1
0	1060535100	60960.0	16:56:0	T-2	Zürich, SBB-Werkstätte	VBZ_line31	04270_158	NFB_VBZ_142660	Zürich, Letzipark	1	1
0	1408539600	60963.0	16:56:3	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141521	Zürich, Elektrowatt	1	1
0	784524200	60963.0	16:56:3	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141521	Zürich, Elektrowatt	1	1
0	867531300	60965.0	16:56:5	T-2	Zürich, Zehntenhausplatz	VBZ_line62	07921_002	NFB_VBZ_138931	Zürich, Einfangstrasse	1	1
0	957531600	60966.0	16:56:6	T-2	Zürich, Bertastrasse	VBZ_line72	10965_152	NFB_VBZ_141459	Zürich, Friedhof Sihlfeld	1	1
0	817629100	60967.0	16:56:7	T-2	Dietikon, Bahnhof	VBZ_line303	21366_108	NFB_VBZ_141601	Dietikon, Vorstadt	1	1
0	1002915700	60969.0	16:56:9	T-2	Rotkreuz, Blegi	ZVB_line8	04935_099	NFB_ZVB_133492	Holzhäusern ZG, St. Wendelin	1	1
0	1374678600	60972.0	16:56:12	T-2	Zürich, Albisriederplatz	VBZ_line72	04444_001	NFB_VBZ_138725	Zürich, Friedhof Sihlfeld	1	1
0	1062434500	61020.0	16:57:0	T-2	Wohlen AG, Sonnezyt	PAG_line336	33602_002	BUS_PAG_94259	Wohlen AG, Allmenweg	1	1
0	1526998401	61020.0	16:57:0	T-2	Bassersdorf, Bahnhof	VBG_line765	07599_001	NFB_VBG_70677	Bassersdorf, Löwen	1	1
0	1408539600	61020.0	16:57:0	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141521	Zürich, Elektrowatt	1	1
0	784524200	61020.0	16:57:0	T-2	Zürich, Bellevue	VBZ_line916	20952_001	NFB_VBZ_141521	Zürich, Elektrowatt	1	1
0	957531600	61020.0	16:57:0	T-2	Zürich, Bertastrasse	VBZ_line72	10965_152	NFB_VBZ_141459	Zürich, Friedhof Sihlfeld	1	1
0	1002915700	61020.0	16:57:0	T-2	Rotkreuz, Blegi	ZVB_line8	04935_099	NFB_ZVB_133492	Holzhäusern ZG, St. Wendelin	1	1
0	840172600	61029.0	16:57:9	T-2	Winterthur, Grüzenstrasse	SBW_line3	00238_002	NFB_SBW_151832	Winterthur, Eishalle	1	1
0	1143941300	61030.0	16:57:10	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144662	Dübendorf, Kirche Wil	1	1
0	1530297601	61031.0	16:57:11	T-2	Zürich, Kirche Fluntern	VBZ_line33	00881_001	NFB_VBZ_137758	Zürich, Hinterbergstrasse	1	1
0	1417883101	61031.0	16:57:11	T-2	Bremgarten AG, Bibenlos	PAG_line332	32010_013	BUS_PAG_93776	Bremgarten AG, Kaserne	1	1
0	1374678600	61080.0	16:58:0	T-2	Zürich, Albisriederplatz	VBZ_line72	04444_001	NFB_VBZ_138725	Zürich, Friedhof Sihlfeld	1	1
0	867531300	61080.0	16:58:0	T-2	Zürich, Zehntenhausplatz	VBZ_line62	07921_002	NFB_VBZ_138931	Zürich, Einfangstrasse	1	1
0	840172600	61080.0	16:58:0	T-2	Winterthur, Grüzenstrasse	SBW_line3	00238_002	NFB_SBW_151832	Winterthur, Eishalle	1	1
0	1530297601	61080.0	16:58:0	T-2	Zürich, Kirche Fluntern	VBZ_line33	00881_001	NFB_VBZ_137758	Zürich, Hinterbergstrasse	1	1
0	1143941300	61080.0	16:58:0	T-2	Fällanden, Bruggacher	VBZ_line745	40630_035	NFB_VBZ_144662	Dübendorf, Kirche Wil	1	1
0	817629100	61140.0	16:59:0	T-2	Dietikon, Bahnhof	VBZ_line303	21366_108	NFB_VBZ_141601	Dietikon, Vorstadt	1	1
0	767947300	61149.0	16:59:9	T-2	Adlikon b. R., Dorf	VBG_line456	10325_001	NFB_VBG_71567	Adlikon b. R., Ziegelhütte	1	1
0	1162729100	61153.0	16:59:13	T-2	Zürich Flughafen, Fracht	PAG_line520	51986_006	NFB_PAG_97217	Kloten, Zum Wilden Mann	1	1
0	1162729100	61200.0	17:0:0	T-2	Zürich Flughafen, Fracht	PAG_line520	51986_006	NFB_PAG_97217	Kloten, Zum Wilden Mann	1	1
0	1576788500	61207.0	17:0:7	T-2	Zürich, Bertastrasse	VBZ_line72	04444_001	NFB_VBZ_138725	Zürich, Zwinglihaus	1	1
0	1443521100	61207.0	17:0:7	T-2	Dübendorf, Sonnental	VBZ_line751	21917_001	NFB_VBZ_141667	Dübendorf, Kämmaten	1	1
0	1369254300	61213.0	17:0:13	T-2	Winterthur, Technikum	SBW_line2	00154_001	NFB_SBW_151707	Winterthur, Gewerbeschule	1	1
0	767947300	61260.0	17:1:0	T-2	Adlikon b. R., Dorf	VBG_line456	10325_001	NFB_VBG_71567	Adlikon b. R., Ziegelhütte	1	1
0	1576788500	61260.0	17:1:0	T-2	Zürich, Bertastrasse	VBZ_line72	04444_001	NFB_VBZ_138725	Zürich, Zwinglihaus	1	1
0	1369254300	61260.0	17:1:0	T-2	Winterthur, Technikum	SBW_line2	00154_001	NFB_SBW_151707	Winterthur, Gewerbeschule	1	1
0	1443521100	61260.0	17:1:0	T-2	Dübendorf, Sonnental	VBZ_line751	21917_001	NFB_VBZ_141667	Dübendorf, Kämmaten	1	1
0	759689700	61268.0	17:1:8	T-2	Zürich, Bircher-Benner	VBZ_line751	31196_047	NFB_VBZ_143138	Zürich, Dreiwiesen	1	1
0	1081432300	61268.0	17:1:8	T-2	Dietikon, Oetwilerstrasse	VBZ_line303	21366_108	NFB_VBZ_141601	Dietikon, Gjuchstrasse	1	1
0	964752000	61269.0	17:1:9	T-2	Uster, Talacker	VZO_line842	02116_072	NFB_VZO_129702	Uster, im Hölzli	1	1
0	1349276401	61272.0	17:1:12	T-2	Zürich, Hubertus	VBZ_line33	06358_153	NFB_VBZ_140780	Zürich, Krematorium Sihlfeld	1	1
0	1208936500	61276.0	17:1:16	T-2	Aristau, Dorf	PAG_line245	24504_004	NFB_PAG_93054	Aristau, Althäusern	1	1
0	759689700	61320.0	17:2:0	T-2	Zürich, Bircher-Benner	VBZ_line751	31196_047	NFB_VBZ_143138	Zürich, Dreiwiesen	1	1
0	1349276401	61320.0	17:2:0	T-2	Zürich, Hubertus	VBZ_line33	06358_153	NFB_VBZ_140780	Zürich, Krematorium Sihlfeld	1	1
0	1203129300	61320.0	17:2:0	T-2	Zürich, Friesenberg	VBZ_line32	07888_166	NFB_VBZ_141300	Zürich, Höfliweg	1	1
0	964752000	61320.0	17:2:0	T-2	Uster, Talacker	VZO_line842	02116_072	NFB_VZO_129702	Uster, im Hölzli	1	1
0	1024822600	61329.0	17:2:9	T-2	Mönchaltorf, Langenmatt	VZO_line842	00632_001	NFB_VZO_128569	Riedikon, Chis/Naturstation	1	1
0	1060535100	61330.0	17:2:10	T-2	Zürich, SBB-Werkstätte	VBZ_line31	04270_158	NFB_VBZ_142652	Zürich, Letzipark	1	1
0	1104529800	61331.0	17:2:11	T-2	Hinwil, Platten	VZO_line870	07810_063	NFB_VZO_131172	Hinwil, Zelgacher	1	1
0	1284978400	61331.0	17:2:11	T-2	Maschwanden, Sagi	PAG_line230	23001_002	NFB_PAG_92692	Knonau, Uttenberg	1	1
0	1042271000	61332.0	17:2:12	T-2	Hünenberg, Moos	ZVB_line41	01380_002	NFB_ZVB_133119	Hünenberg, Huob	1	1
0	1144208400	61333.0	17:2:13	T-2	Brütten, Zentrum	SBW_line660	03439_046	NFB_SBW_153224	Brütten, Harossen	1	1
0	1208936500	61380.0	17:3:0	T-2	Aristau, Dorf	PAG_line245	24504_004	NFB_PAG_93054	Aristau, Althäusern	1	1
0	1081432300	61380.0	17:3:0	T-2	Dietikon, Oetwilerstrasse	VBZ_line303	21366_108	NFB_VBZ_141601	Dietikon, Gjuchstrasse	1	1
0	1060535100	61380.0	17:3:0	T-2	Zürich, SBB-Werkstätte	VBZ_line31	04270_158	NFB_VBZ_142652	Zürich, Letzipark	1	1
0	1144208400	61380.0	17:3:0	T-2	Brütten, Zentrum	SBW_line660	03439_046	NFB_SBW_153224	Brütten, Harossen	1	1
0	1042271000	61380.0	17:3:0	T-2	Hünenberg, Moos	ZVB_line41	01380_002	NFB_ZVB_133119	Hünenberg, Huob	1	1
0	1024822600	61380.0	17:3:0	T-2	Mönchaltorf, Langenmatt	VZO_line842	00632_001	NFB_VZO_128569	Riedikon, Chis/Naturstation	1	1
0	1284978400	61380.0	17:3:0	T-2	Maschwanden, Sagi	PAG_line230	23001_002	NFB_PAG_92692	Knonau, Uttenberg	1	1
0	1434221200	61383.0	17:3:3	T-2	Meilen, Bahnhof	VZO_line925	02238_001	NFB_VZO_129657	Meilen, Beugen	1	1
0	1145938900	61383.0	17:3:3	T-2	Meilen, Bahnhof	VZO_line925	02238_001	NFB_VZO_129657	Meilen, Beugen	1	1
0	1024707400	61391.0	17:3:11	T-2	Zürich, Waidspital	VBZ_line69	05547_140	NFB_VBZ_138774	Zürich, Pflegezentr. Käferberg	1	1
0	1038920700	61392.0	17:3:12	T-2	Zürich, Bürkliplatz	VBZ_line5	35731_161	T_VBZ_58684	Zürich, Bellevue	2	2
0	947051900	61392.0	17:3:12	T-2	Zürich, Goldbrunnenplatz	PAG_line235	29511_144	NFB_PAG_93439	Zürich, Schaufelbergerstrasse	1	1
0	807755900	61393.0	17:3:13	T-2	Schlieren, Mülligen	VBZ_line31	04270_158	NFB_VBZ_142660	Schlieren, Gasometerbrücke	1	1
0	1024707400	61440.0	17:4:0	T-2	Zürich, Waidspital	VBZ_line69	05547_140	NFB_VBZ_138774	Zürich, Pflegezentr. Käferberg	1	1
0	807755900	61440.0	17:4:0	T-2	Schlieren, Mülligen	VBZ_line31	04270_158	NFB_VBZ_142660	Schlieren, Gasometerbrücke	1	1
0	947051900	61440.0	17:4:0	T-2	Zürich, Goldbrunnenplatz	PAG_line235	29511_144	NFB_PAG_93439	Zürich, Schaufelbergerstrasse	1	1
0	1434221200	61440.0	17:4:0	T-2	Meilen, Bahnhof	VZO_line925	02238_001	NFB_VZO_129657	Meilen, Beugen	1	1
0	1145938900	61440.0	17:4:0	T-2	Meilen, Bahnhof	VZO_line925	02238_001	NFB_VZO_129657	Meilen, Beugen	1	1
0	957531600	61446.0	17:4:6	T-2	Zürich, Bertastrasse	VBZ_line72	10965_152	NFB_VBZ_141452	Zürich, Friedhof Sihlfeld	1	1
0	1380049700	61446.0	17:4:6	T-2	Zürich, Zoo/Forrenweid	VBZ_line751	31196_047	NFB_VBZ_143138	Zürich, Tobelhof	1	1
0	797276000	61452.0	17:4:12	T-2	Aesch bei Maur, Im Brünneli	VBZ_line744	40136_015	NFB_VBZ_144356	Ebmatingen, Looren	1	1
0	1125401300	61460.0	17:4:20	T-2	Bachenbülach, alte Post	PAG_line531	53101_062	NFB_PAG_98338	Bachenbülach, Schmiede	1	1
0	1038920700	61500.0	17:5:0	T-2	Zürich, Bürkliplatz	VBZ_line5	35731_161	T_VBZ_58684	Zürich, Bellevue	2	2
0	957531600	61500.0	17:5:0	T-2	Zürich, Bertastrasse	VBZ_line72	10965_152	NFB_VBZ_141452	Zürich, Friedhof Sihlfeld	1	1
0	797276000	61500.0	17:5:0	T-2	Aesch bei Maur, Im Brünneli	VBZ_line744	40136_015	NFB_VBZ_144356	Ebmatingen, Looren	1	1
0	764502000	61506.0	17:5:6	T-2	Zürich, Sihlcity Nord	VBZ_line72	10965_152	NFB_VBZ_141445	Zürich, Manesseplatz	1	1
0	803697401	61507.0	17:5:7	T-2	Cham, Pavatex	ZVB_line42	04297_055	NFB_ZVB_133192	Cham, Lorzenpark	1	1
